,Hatch Time (Cycles),Height (m),Weight (kg),Base Experience Yield,Base Friendship,Male Ratio,Female Ratio,Pseudo Legendary,Legendary,Mythical,Ultra Beast,Paradox,Total EV Yield,Total Base Stat,Normal,Poison,Ground,Rock,Bug,Ghost,Steel,Dragon,Dark,Flying,Fire,Psychic,Ice,Fighting,Water,Grass,Electric,Fairy
688,20,1.3,96.0,175,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,500,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.5,2.0,1.0,4.0,2.0,1.0
689,20,0.5,7.3,64,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,320,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,0.5,0.5,1.0,2.0,0.5
690,20,1.8,81.5,173,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,494,1.0,0.5,2.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,2.0,0.5,0.5,0.25,0.5,1.0
691,15,0.5,8.3,66,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,330,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
692,15,1.3,35.3,100,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,500,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
693,20,0.5,6.0,58,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,289,1.0,1.0,2.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0
694,20,1.0,21.0,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,481,1.0,1.0,2.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0
695,30,0.8,26.0,72,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,362,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.25,1.0,2.0,2.0,1.0,1.0,0.5,2.0
696,30,2.5,270.0,182,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,521,0.5,0.5,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.25,1.0,2.0,2.0,1.0,1.0,0.5,2.0
697,30,1.3,25.2,72,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,362,0.5,0.5,2.0,2.0,1.0,1.0,4.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,2.0,2.0,1.0,1.0
698,30,2.7,225.0,104,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,521,0.5,0.5,2.0,2.0,1.0,1.0,4.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,2.0,2.0,1.0,1.0
699,35,1.0,23.5,184,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,525,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
700,20,0.8,21.5,175,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,500,1.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,2.0,2.0
701,20,0.2,2.2,151,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,431,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
702,25,0.3,5.7,100,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,500,0.5,1.0,2.0,1.0,0.5,1.0,4.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0
703,40,0.3,2.8,60,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0
704,40,0.8,17.5,158,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,452,0.5,0.0,2.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,0.25,0.5,1.0
705,40,2.0,150.5,270,35,0.5,0.5,1.0,0.0,0.0,0.0,0.0,3,600,0.5,0.0,2.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,0.25,0.5,1.0
706,20,0.2,3.0,165,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,470,0.5,0.0,2.0,0.5,0.25,1.0,1.0,0.0,0.5,0.5,2.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5
707,20,0.4,7.0,62,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,309,0.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.5,0.5,0.5,1.0
708,20,1.5,71.0,166,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,474,0.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.5,0.5,0.5,1.0
709,20,0.3,3.5,67,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,335,0.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.5,0.5,0.5,1.0
710,20,0.7,9.5,173,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,494,0.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.5,0.5,0.5,1.0
711,20,1.0,99.5,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,304,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
712,20,2.0,505.0,180,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,514,0.5,0.5,2.0,2.0,1.0,1.0,4.0,1.0,1.0,0.5,1.0,1.0,0.5,4.0,2.0,2.0,1.0,1.0
713,20,0.5,8.0,49,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,245,1.0,1.0,0.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,0.5,0.5,0.25,1.0,2.0
714,20,1.5,85.0,187,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,535,1.0,1.0,0.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,0.5,0.5,0.25,1.0,2.0
715,120,3.0,215.0,306,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
716,120,5.8,203.0,306,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,1.0,1.0,0.5,2.0,2.0
717,120,5.0,305.0,270,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,600,1.0,0.5,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,4.0,1.0,1.0,1.0,0.0,2.0
718,25,0.7,8.8,270,70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,0.5,1.0,2.0,1.0,0.5,1.0,4.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0
719,120,0.5,9.0,270,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
720,120,1.7,195.0,270,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,1.0,1.0,2.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.0,1.0,2.0,0.5
721,15,0.3,1.5,64,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,320,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.5,0.5,0.25,1.0,1.0
722,15,0.7,16.0,147,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,420,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.5,0.5,0.25,1.0,1.0
723,15,1.6,36.6,239,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,530,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,4.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0
724,15,0.4,4.3,64,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,320,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
725,15,0.7,25.0,147,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,420,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
726,15,1.8,83.0,239,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,530,1.0,1.0,2.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0
727,15,0.4,7.5,64,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,320,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
728,15,0.6,17.5,147,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,420,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
729,15,1.8,44.0,239,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,530,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,2.0,2.0,1.0
730,15,0.3,1.2,53,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,265,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
731,15,0.6,14.8,124,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,355,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
732,15,1.1,26.0,218,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,485,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
733,15,0.4,6.0,51,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,253,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
734,15,0.7,14.2,146,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,418,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
735,15,0.4,4.4,60,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,300,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
736,15,0.5,10.5,140,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,400,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
737,15,1.5,45.0,225,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,500,1.0,1.0,0.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
738,20,0.6,7.0,68,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,338,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
739,20,1.7,180.0,167,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,478,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,2.0
740,20,0.6,3.4,167,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2,476,0.0,0.5,0.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.5,2.0,1.0
741,20,0.1,0.2,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,304,1.0,2.0,0.5,2.0,0.5,1.0,2.0,0.0,0.5,2.0,2.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0
742,20,0.2,0.5,162,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,464,1.0,2.0,0.5,2.0,0.5,1.0,2.0,0.0,0.5,2.0,2.0,1.0,1.0,0.25,1.0,0.5,1.0,1.0
743,15,0.5,9.2,56,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,280,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
744,15,0.8,25.0,170,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,487,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
745,15,0.2,0.3,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,175,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
746,20,0.4,8.0,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,305,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,0.5,0.5,1.0,2.0,0.5
747,20,0.7,14.5,173,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,495,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,0.5,0.5,1.0,2.0,0.5
748,20,1.0,110.0,77,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,385,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
749,20,2.5,920.0,175,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,500,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
750,15,0.3,4.0,54,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,269,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0
751,15,1.8,82.0,159,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,454,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0
752,20,0.3,1.5,50,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,250,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
753,20,0.9,18.5,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
754,20,0.2,1.5,57,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,285,1.0,4.0,0.5,1.0,1.0,1.0,2.0,0.0,0.5,2.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,1.0
755,20,1.0,11.5,142,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,405,1.0,4.0,0.5,1.0,1.0,1.0,2.0,0.0,0.5,2.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,1.0
756,20,0.6,4.8,64,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,320,1.0,0.5,4.0,2.0,0.25,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,0.25,1.0,0.25
757,20,1.2,22.2,168,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,480,1.0,0.5,4.0,2.0,0.25,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,0.5,2.0,0.25,1.0,0.25
758,15,0.5,6.8,68,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,340,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
759,15,2.1,135.0,175,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,500,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0
760,20,0.3,3.2,42,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,210,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
761,20,0.7,8.2,102,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,290,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
762,20,1.2,21.4,230,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,510,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
763,20,0.1,0.3,170,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2,485,1.0,2.0,1.0,1.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
764,20,1.5,76.0,172,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,490,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
765,20,2.0,82.8,172,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,490,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
766,20,0.5,12.0,46,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,230,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0
767,20,2.0,108.0,186,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,530,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0
768,15,0.5,70.0,64,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,320,0.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0
769,15,1.3,250.0,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,0.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0
770,15,0.3,1.2,144,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,410,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
771,120,1.9,120.5,107,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,534,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
772,120,2.3,100.5,257,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,570,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
773,25,0.3,40.0,154,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,440,0.5,0.5,0.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,2.0,1.0
774,20,0.4,19.9,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
775,20,2.0,212.0,170,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,485,1.0,1.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.5,1.0
776,10,0.3,3.3,152,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,435,0.5,0.0,4.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,2.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5
777,20,0.2,0.7,167,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,476,0.0,1.0,1.0,1.0,0.25,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
778,15,0.9,19.0,166,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,475,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,2.0,2.0,1.0
779,20,3.0,185.0,170,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,485,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,2.0
780,25,3.9,210.0,181,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,517,0.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.5,0.5,0.5,1.0
781,40,0.6,29.7,60,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0
782,40,1.2,47.0,147,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,420,1.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.5,0.5,0.5,4.0
783,40,1.6,78.2,270,70,0.5,0.5,1.0,0.0,0.0,0.0,0.0,3,600,1.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.5,0.5,0.5,4.0
784,15,1.8,20.5,257,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,570,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0
785,15,1.2,18.6,257,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,570,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0
786,15,1.9,45.5,257,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,570,1.0,4.0,0.5,1.0,1.0,1.0,2.0,0.0,0.5,2.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,1.0
787,15,1.3,21.2,257,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,570,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,2.0,2.0,1.0
788,120,0.2,0.1,40,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,200,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
789,120,0.1,999.9,140,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,400,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
790,120,3.4,230.0,306,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,0.5,0.0,2.0,0.5,1.0,2.0,0.5,0.5,2.0,0.5,2.0,0.25,0.5,1.0,1.0,0.5,1.0,0.5
791,120,4.0,120.0,306,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,0.0,0.5,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0
792,120,1.2,55.5,257,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,570,0.5,0.25,4.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,0.5
793,120,2.4,333.6,257,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,570,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,4.0,2.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
794,120,1.8,25.0,257,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,570,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,4.0,2.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
795,120,3.8,100.0,257,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,570,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
796,120,9.2,999.9,257,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,570,0.5,0.0,0.0,1.0,0.25,1.0,0.5,0.5,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,2.0,0.5
797,120,0.3,0.1,257,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,570,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,4.0,0.5,1.0,2.0,0.5,0.25,0.5,0.5
798,120,5.5,888.0,257,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,570,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.5,0.0,2.0,2.0,0.5,0.5,0.5,4.0
799,120,2.4,230.0,270,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,600,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,0.5,0.5,0.5,2.0
800,120,1.0,80.5,270,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,0.5,0.0,2.0,0.5,0.25,1.0,1.0,0.0,0.5,0.5,2.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5
801,120,0.7,22.2,270,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,0.0,0.5,1.0,0.5,0.25,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0
802,120,0.6,1.8,189,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,420,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5
